attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
synthetic_autoregressive_proto,gpt2,sst2,0,10,a painfully funny ode to bad behavior . ,corpus dull done flick actors little behavior brooding level heart english another entertains effusion acting never draw clips viveka seldahl engaging nature played defies lengthy jail anywhere else coen brothers envious theater,0.05128205128205128,0.0,0.05128205128205128,0,0.0,0.0,44,10
synthetic_autoregressive_proto,gpt2,sst2,0,11,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",there has done fabric actors keeps ideas at kind feelings english profoundly deepen dumas adaptations mississippi delta clips sexual passion cold dumb isle cops crucial counterparts sentence play pranks brothers envious theater,0.26086956521739124,0.045454545454545456,0.26086956521739124,0,0.17647058823529413,0.17647058823529413,39,17
synthetic_autoregressive_proto,gpt2,sst2,0,12,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ,corpus has effect fabric imagine keeps crack arnold intimate heart buddy scares dodger credits acting future hollywood sellouts truffle insight engaging nature monsoon company crucial premise spirit play pranks brothers envious theater,0.16,0.08333333333333333,0.16,0,0.0,0.0,43,23
synthetic_autoregressive_proto,gpt2,sst2,0,13,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",broomfield has dig leads imagine keeps diggs something charming feelings artfully chemistry both austin friends guessing lovers builds sexual button cold her husband becomes frustrations vivid categorization award-winning coen brothers envious theater,0.27999999999999997,0.041666666666666664,0.27999999999999997,0,0.13636363636363635,0.13636363636363635,42,22
synthetic_autoregressive_proto,gpt2,sst2,0,14,"the title not only describes its main characters , but the lazy people behind the camera as well . ",awesome has not director describes incarnated behavior something heartfelt enterprise lazy people behind austin camera future damn slow our brian 've her husband becomes frustrations vivid anywhere else coen brothers envious fart,0.24489795918367344,0.0851063829787234,0.24489795918367344,0,0.0,0.0,39,20
synthetic_autoregressive_proto,gpt2,sst2,0,15,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,there has done charm amazing job certain getting humor could from people deepen nonprofessional friends future blend seeds motion button cold war husband becomes crucial role anywhere else coen brothers envious fart,0.2978723404255319,0.08888888888888889,0.2978723404255319,0,0.0,0.0,35,20
synthetic_autoregressive_proto,gpt2,sst2,0,16,"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",it fast coming caruso brother freak arkin something heartfelt cleveland from move both austin powers films blend seeds motion also cold of hopes smarter savvier spoofs to come along in some time,0.53125,0.35483870967741943,0.5,0,0.07142857142857142,0.07142857142857142,39,42
synthetic_autoregressive_proto,gpt2,sst2,0,17,"beautifully observed , miraculously unsentimental comedy-drama . ",beautifully entertaining colorful action-filled comedy-drama hilarious affecting intensity exercise bringing from move clear right friends disco blend seeds motion also 've seen gang becomes crucial role anywhere soaring pranks streamed over fart,0.15,0.052631578947368425,0.15,0,0.13333333333333333,0.13333333333333333,40,15
synthetic_autoregressive_proto,gpt2,sst2,0,18,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ",it last 20 action-filled crime freak show hollow except bringing poignant japanese clear right equally teenage service road-trip drek we 've seen before only this time you have to read the fart,0.5588235294117647,0.48484848484848486,0.5588235294117647,0,0.2619047619047619,0.2619047619047619,40,42
synthetic_autoregressive_proto,gpt2,sst2,0,19,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! ,it debuter dig leads david mamet show mind digs angry nephew missed bounce off died case sentiments road-trip drek women work seen gang wedding sent counterparts anywhere else coen brothers envious theater,0.1702127659574468,0.044444444444444446,0.1702127659574468,0,0.05,0.05,40,20
synthetic_autoregressive_proto,gpt2,sst2,0,20,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",it debuter amalgam impressive craftsmanship depression-era despite getting element always nephew third-act crescendos lily chou-chou never lovers builds drek we head of emotional steam might jail sentence play pranks streamed over fart,0.4918032786885245,0.33898305084745767,0.4918032786885245,0,0.0,0.0,49,40
synthetic_autoregressive_proto,gpt2,sst2,0,21,"yes , dull . ",it dull aside leads comedy-drama depression-era gangster fact digs noses lazy help both lily dead brilliant monarch examine chuckles variations motherland nature easily smarter savvier jail sentence play pranks streamed over fart,0.05555555555555555,0.0,0.05555555555555555,0,0.0,0.0,43,5
synthetic_autoregressive_proto,gpt2,sst2,0,22,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",forced close-ups not highly brother chins fuss fact candy noses lazy decent filmmakers know-how bobbed allows draw examine chuckles values lead nowhere easily smarter lengthy jail they play pranks brothers envious theater,0.33898305084745767,0.07017543859649122,0.33898305084745767,0,0.0,0.0,41,39
synthetic_autoregressive_proto,gpt2,sst2,0,23,the second coming of harry potter is a film far superior to its predecessor . ,harris commands coming highly brother alan fuss fact candy lives guilty decent both predecessor camera allows johnny dankworth cheese values makes nature easily rumbles lengthy jail they play pranks brothers envious theater,0.08695652173913043,0.0,0.08695652173913043,0,0.05555555555555555,0.05555555555555555,40,18
synthetic_autoregressive_proto,gpt2,sst2,0,24,"if you 're hard up for raunchy college humor , this is your ticket right here . ",escaping collosum not get brother mamet diggs college humor lives guilty decent both right bobbed teenage johnny dankworth between seldahl makes nature quirks defies lengthy jail sentence award-winning coen brothers envious fart,0.12500000000000003,0.043478260869565216,0.12500000000000003,0,0.0,0.0,49,21
synthetic_autoregressive_proto,gpt2,sst2,0,25,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",nonsensical dull cyber-horror flick amazing alan grim hollow exercise jealousy feasting scares both hang acting strafings hollywood dankworth viveka seldahl head dumb played defies lengthy jail sentence award-winning coen brothers envious theater,0.4,0.25000000000000006,0.4,0,0.11538461538461539,0.11538461538461539,53,26
synthetic_autoregressive_proto,gpt2,sst2,0,26,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",escaping delectable effect intriguing blundering filled diggs college level heart lips bends era dumas adaptations strafings hollywood celluloid between passion engaging nature played defies lengthy jail sentence award-winning coen brothers envious fart,0.1702127659574468,0.0,0.1702127659574468,0,0.0,0.0,49,19
synthetic_autoregressive_proto,gpt2,sst2,0,27,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",corpus has done flick charismatic little despite eisenberg level heart nephew scares dodger dumas adaptations mississippi delta clips compelling variations engaging in isle company crucial men anywhere else coen brothers envious fart,0.3103448275862069,0.03571428571428571,0.3103448275862069,0,0.10810810810810811,0.10810810810810811,44,37
synthetic_autoregressive_proto,gpt2,sst2,0,28,there 's no emotional pulse to solaris . ,there has done flick imagine keeps crack arnold intimate heart buddy scares dodger credits acting never delta spray sexual passion engaging nature monsoon company crucial premise anywhere else coen brothers envious fart,0.05128205128205128,0.0,0.05128205128205128,0,0.09090909090909091,0.09090909090909091,38,11
synthetic_autoregressive_proto,gpt2,sst2,0,29,"a fast , funny , highly enjoyable movie . ",broomfield fast d.j. highly imagine keeps crack something intimate feelings artfully perhaps deepen austin powers guessing delta spray sexual button cold her husband becomes frustrations vivid anywhere else coen brothers envious theater,0.10256410256410256,0.0,0.10256410256410256,0,0.0,0.0,41,10
synthetic_autoregressive_proto,gpt2,sst2,0,30,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",awesome has d.j. clumsy imagine freak show something heartfelt enterprise obvious perhaps delicate cerebral hindsight landscape bollywood pretentious predictable fast-paced engaging dumb isle defies an easy categorization award-winning coen brothers envious theater,0.3548387096774193,0.16666666666666669,0.3548387096774193,0,0.0,0.0,47,36
synthetic_autoregressive_proto,gpt2,sst2,0,31,an unwise amalgam of broadcast news and vibes . ,there has amalgam director broadcast hilarious behavior something heartfelt cleveland from parts criminal activity friends future blend slow motion button cold war husband becomes crucial role categorization award-winning coen brothers envious fart,0.0975609756097561,0.0,0.0975609756097561,0,0.0,0.0,39,13
synthetic_autoregressive_proto,gpt2,sst2,0,32,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",it fast enough caruso imagine intellectual behavior something kind can put move entertains amateurish hindsight disco bollywood maddeningly predictable also cold war gang company crucial role anywhere else coen brothers envious theater,0.2745098039215686,0.04081632653061224,0.23529411764705882,0,0.20689655172413793,0.20689655172413793,42,29
synthetic_autoregressive_proto,gpt2,sst2,0,33,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",it fast not charm crime freak arkin intensity element bringing from move clear right friends disco huge seeds motion also 've of irresponsible cops who love to play pranks streamed over fart,0.38709677419354843,0.23333333333333334,0.38709677419354843,0,0.02702702702702703,0.02702702702702703,35,37
synthetic_autoregressive_proto,gpt2,sst2,0,34,it 's hard to imagine alan arkin being better than he is in this performance . ,it entertaining colorful action-filled imagine alan arkin hollow except bringing poignant japanese clear right performance corruption sentiments road-trip drek also 've seen gang wedding sent jail sentence play pranks streamed over fart,0.20408163265306123,0.0851063829787234,0.20408163265306123,0,0.05,0.05,43,20
synthetic_autoregressive_proto,gpt2,sst2,0,35,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzles debuter barbara fully-written condescending depression-era determined individuals element always nephew missed bounce off died case johnny dankworth filmmaker best soundtrack in years steam trial jail they play pranks brothers envious theater,0.3793103448275862,0.17857142857142858,0.3793103448275862,0,0.1891891891891892,0.1891891891891892,46,37
synthetic_autoregressive_proto,gpt2,sst2,0,36,"fun , flip and terribly hip bit of cinematic entertainment . ",it flip aside leads comedy-drama depression-era show cinematic entertainment ooky-spookies lips help both off dead brilliant monarch inanity drek we underarm noises easily smarter savvier counterparts anywhere else coen brothers envious time,0.13636363636363638,0.047619047619047616,0.13636363636363638,0,0.0,0.0,48,12
synthetic_autoregressive_proto,gpt2,sst2,0,37,the movie fails to live up to the sum of its parts . ,it debuter amalgam impressive charismatic depression-era gangster fact digs noses lazy parts both lily dead brilliant monarch examine chuckles variations motherland nature easily smarter savvier jail sentence play pranks brothers envious theater,0.04444444444444444,0.0,0.04444444444444444,0,0.0,0.0,43,14
synthetic_autoregressive_proto,gpt2,sst2,0,38,one of the more intelligent children 's movies to hit theaters this year . ,harris commands not highly brother bridge fuss fact candy hit let decent both lily chou-chou teenage johnny examine between values makes nature easily smarter lengthy jail sentence play pranks brothers envious theater,0.043478260869565216,0.0,0.043478260869565216,0,0.0625,0.0625,41,16
synthetic_autoregressive_proto,gpt2,sst2,0,39,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,corpus collosum every hack-artist ca bag fuss fact candy lives guilty decent both credits camera allows 45 examine between values makes nature easily rumbles lengthy jail sentence award-winning coen brothers envious fart,0.1509433962264151,0.0392156862745098,0.1509433962264151,0,0.2962962962962963,0.2962962962962963,43,27
synthetic_autoregressive_proto,gpt2,sst2,0,40,the performances take the movie to a higher level . ,escaping collosum not get brother mamet diggs higher level lives guilty decent both hang bobbed teenage johnny dankworth between seldahl makes nature quirks defies lengthy jail sentence award-winning coen brothers envious time,0.09523809523809523,0.05,0.09523809523809523,0,0.0,0.0,49,11
synthetic_autoregressive_proto,gpt2,sst2,0,41,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",escaping collosum not get amazing little eating cinematic canadians jealousy feasting chemistry both amateurish execution strafings fascinating connections viveka seldahl head dumb played defies lengthy jail sentence award-winning coen brothers envious time,0.08333333333333333,0.043478260869565216,0.08333333333333333,0,0.0,0.0,50,20
synthetic_autoregressive_proto,gpt2,sst2,0,42,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,corpus dull done flick actors little diggs effects level jealousy feasting third-act entertains effusion acting never monarch clips sexual passion head her husband becomes an obsession anywhere else coen brothers envious fart,0.3389830508474576,0.17543859649122806,0.3389830508474576,0,0.0,0.0,42,30
synthetic_autoregressive_proto,gpt2,sst2,0,43,uses high comedy to evoke surprising poignance . ,corpus has done flick just kick dialogue brooding level heart buddy scares dodger dumas adaptations mississippi delta clips sexual passion cold dumb isle cops lengthy counterparts anywhere else coen brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,43,11
synthetic_autoregressive_proto,gpt2,sst2,0,44,it has all the excitement of eating oatmeal . ,it has done flick imagine keeps eating arnold intimate heart buddy scares dodger credits acting never delta spray sexual passion engaging nature monsoon company crucial premise anywhere soaring pranks streamed over fart,0.15,0.052631578947368425,0.15,0,0.2727272727272727,0.2727272727272727,37,11
synthetic_autoregressive_proto,gpt2,sst2,0,45,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ",feature debuter d.j. caruso directs keeps crack something intimate bringing artfully scares gayton austin narcotics noir damn slow psychological insight 've her husband becomes frustrations vivid categorization award-winning coen brothers envious time,0.4150943396226416,0.23529411764705885,0.4150943396226416,0,0.375,0.375,48,32
synthetic_autoregressive_proto,gpt2,sst2,0,46,"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ",awesome has d.j. clumsy imagine incarnated behavior something heartfelt enterprise from perhaps criminal effusion narcotics disco bollywood sellouts predictable fast-paced end of monsoon wedding sent my spirit soaring out of the theater,0.47058823529411764,0.36363636363636365,0.47058823529411764,0,0.0,0.0,43,47
synthetic_autoregressive_proto,gpt2,sst2,0,47,"an important movie , a reminder of the power of film to move us and to make us examine our values . ",there important coming clumsy imagine hilarious behavior something heartfelt cleveland from move criminal activity friends future blend examine our values cold war hopes company crucial role anywhere else coen brothers envious theater,0.19230769230769232,0.07999999999999999,0.19230769230769232,0,0.21739130434782608,0.21739130434782608,35,23
synthetic_autoregressive_proto,gpt2,sst2,0,48,it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ,it fast coming caruso imagine freak arkin something heartfelt cleveland from decent criminal activity dead brilliant bollywood sellouts likened brian cold war gang becomes crucial role they play pranks brothers envious theater,0.16666666666666666,0.043478260869565216,0.16666666666666666,0,0.05263157894736842,0.05263157894736842,41,19
synthetic_autoregressive_proto,gpt2,sst2,0,49,it 's not the ultimate depression-era gangster movie . ,it fast not charm crime depression-era gangster intensity exercise bringing from move clear right friends disco blend seeds motion also 've seen gang becomes crucial role they play pranks brothers envious theater,0.2380952380952381,0.1,0.2380952380952381,0,0.07142857142857142,0.07142857142857142,38,14
synthetic_autoregressive_proto,gpt2,sst2,0,50,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",it has barbara charm crime freak show hollow except bringing feasting japanese behind gorgeous explores landscape sentiments road-trip filmmaker adaptation motherland seen gang wedding sent jail sentence award-winning coen brothers envious time,0.32727272727272727,0.03773584905660378,0.29090909090909084,0,0.0967741935483871,0.0967741935483871,43,31
synthetic_autoregressive_proto,gpt2,sst2,0,51,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",it debuter barbara leads actors keeps show intensity element always nephew missed bounce off execution strafings blend road-trip drek women work seen gang wedding sent jail sentence award-winning coen brothers envious time,0.1923076923076923,0.08,0.1923076923076923,0,0.0,0.0,43,23
synthetic_autoregressive_proto,gpt2,sst2,0,52,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",it debuter amalgam leads just hilarious show higher element always inventive japanese both off hindsight brilliant sentiments maddeningly consequences women sure dumb gang steam might jail sentence play coen brothers envious theater,0.21428571428571427,0.037037037037037035,0.17857142857142858,0,0.03225806451612903,0.03225806451612903,41,31
synthetic_autoregressive_proto,gpt2,sst2,0,53,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",it creatures difficult impressive imagine bridge show fact digs noses lazy help both lily dead guessing monarch spray cheese women underarm noises played a crucial role anywhere else coen brothers envious fart,0.41379310344827586,0.21428571428571427,0.41379310344827586,0,0.03125,0.03125,36,32
synthetic_autoregressive_proto,gpt2,sst2,0,54,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",harris commands not get ca kick fuss fact candy cleveland inventive fisticuffs both lily chou-chou teenage lovers examine between fast-paced comedy with quirks that might make the award-winning coen brothers envious theater,0.5,0.393939393939394,0.5,0,0.0,0.0,47,41
synthetic_autoregressive_proto,gpt2,sst2,0,55,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,broomfield collosum not distinctive blundering bridge eating something canadians could lazy help clear lily chou-chou case johnny dankworth cheese values makes nature easily rumbles lengthy jail sentence award-winning coen brothers envious time,0.31999999999999995,0.08333333333333333,0.31999999999999995,0,0.16666666666666666,0.16666666666666666,53,24
synthetic_autoregressive_proto,gpt2,sst2,0,56,oh come on . ,oh collosum not get brother mamet diggs college canadians jealousy feasting chemistry both hang chou-chou strafings johnny dankworth dark soul lead dumb quirks defies lengthy jail sentence come coen brothers envious theater,0.1111111111111111,0.0,0.1111111111111111,0,0.2,0.2,52,5
synthetic_autoregressive_proto,gpt2,sst2,0,57,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",awesome creatures breathtaking hack-artist blundering epic battle college add hit english another both spectacle adaptations strafings hollywood dankworth viveka seldahl head dumb played defies lengthy jail sentence award-winning coen brothers envious fart,0.3333333333333333,0.13043478260869568,0.3333333333333333,0,0.14285714285714285,0.14285714285714285,51,21
synthetic_autoregressive_proto,gpt2,sst2,0,58,"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",corpus dull done flick actors little diggs fact level heart english another entertains effusion acting never draw clips viveka brian de palma played scarface lengthy jail sentence award-winning coen brothers envious time,0.2105263157894737,0.07272727272727272,0.2105263157894737,0,0.0,0.0,46,32
synthetic_autoregressive_proto,gpt2,sst2,0,59,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",corpus has done flick just bridge despite brooding level heart poignant japanese dodger credits explores mississippi fascinating connections between women water nature played sexuality crucial counterparts anywhere soaring pranks streamed over fart,0.39285714285714285,0.2222222222222222,0.39285714285714285,0,0.0,0.0,41,31
synthetic_autoregressive_proto,gpt2,sst2,0,60,the wild thornberrys movie is a jolly surprise . ,corpus has done flick imagine keeps crack arnold intimate heart buddy scares dodger credits acting never delta spray sexual passion engaging nature monsoon company lengthy premise anywhere else coen brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,40,13
synthetic_autoregressive_proto,gpt2,sst2,0,61,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",broomfield has dig lines imagine keeps crack something intimate feelings artfully missed deepen austin powers guessing delta decadent truffle insight engaging nature husband becomes crucial vivid they play pranks brothers envious theater,0.1568627450980392,0.04081632653061224,0.1568627450980392,0,0.0,0.0,40,25
synthetic_autoregressive_proto,gpt2,sst2,0,62,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",awesome has d.j. clumsy imagine incarnated behavior something digs deep emotionally perhaps criminal cerebral hindsight been damn slow our powerful work of his co-stars crucial spoofs spirit play pranks brothers envious theater,0.3728813559322034,0.2807017543859649,0.3728813559322034,0,0.0,0.0,42,32
synthetic_autoregressive_proto,gpt2,sst2,0,63,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",escaping has coming clumsy imagine hilarious affecting something heartfelt cleveland from parts criminal activity friends future blend slow motion button cold war husband becomes crucial role they award-winning coen brothers envious time,0.0851063829787234,0.0,0.0851063829787234,0,0.08695652173913043,0.08695652173913043,38,23
synthetic_autoregressive_proto,gpt2,sst2,0,64,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",it fast coming caruso imagine freak arkin something heartfelt cleveland from move haunting activity explores allows blend seeds motion brian imagination treasure germinate becomes crucial role categorization award-winning coen brothers envious fart,0.1694915254237288,0.0,0.1694915254237288,0,0.0,0.0,44,39
synthetic_autoregressive_proto,gpt2,sst2,0,65,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",it celebration colorful action-filled crime freak certain individuals exercise bringing let parts clear hang friends disco damn seeds consequences also 've seen gang company crucial role anywhere else coen brothers envious theater,0.3076923076923077,0.04,0.2692307692307693,0,0.03571428571428571,0.03571428571428571,37,28
synthetic_autoregressive_proto,gpt2,sst2,0,66,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",harris commands colorful action-filled crime freak show hollow except bringing poignant japanese clear right execution corruption sentiments ruthlessness filmmaker also 've seen gang wedding sent jail sentence play pranks streamed over fart,0.1568627450980392,0.04081632653061224,0.1568627450980392,0,0.12,0.12,40,25
synthetic_autoregressive_proto,gpt2,sst2,0,67,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ",it entertaining breathtaking action-filled condescending depression-era show higher except always nephew fisticuffs bounce off died case service slow motion women makes palma gang rumbles look like they 're being streamed over a,0.49275362318840576,0.29850746268656714,0.46376811594202894,0,0.045454545454545456,0.045454545454545456,42,44
synthetic_autoregressive_proto,gpt2,sst2,0,68,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",martin debuter barbara intriguing charismatic depression-era show higher element angry nephew gerald delicate off dead sven monarch inanity viveka seldahl underarm their hopes steam frustrations vivid anywhere else coen brothers envious fart,0.3728813559322034,0.10526315789473684,0.3728813559322034,0,0.2,0.2,47,40
synthetic_autoregressive_proto,gpt2,sst2,0,69,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ",it debuter amalgam director comedy-drama depression-era gangster something character himself lazy help actor lily dead brilliant monarch examine dark soul sure nature easily smarter savvier jail sentence play pranks streamed over fart,0.21818181818181817,0.03773584905660378,0.21818181818181817,0,0.037037037037037035,0.037037037037037035,43,27
synthetic_autoregressive_proto,gpt2,sst2,0,70,"the result is a gaudy bag of stale candy , something from a halloween that died . ",harris commands not highly brother bag fuss fact candy lives from decent halloween know-how died been johnny examine between values makes noises easily smarter lengthy jail sentence else coen brothers envious theater,0.20833333333333331,0.0,0.20833333333333331,0,0.045454545454545456,0.045454545454545456,40,22
synthetic_autoregressive_proto,gpt2,sst2,0,71,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,it collosum not highly brother bridge eating arnold candy lives buddy gerald bounce off creme allows johnny dankworth chuckles variations motherland nature easily rumbles lengthy jail sentence award-winning coen brothers envious time,0.23076923076923078,0.12000000000000002,0.23076923076923078,0,0.041666666666666664,0.041666666666666664,48,24
synthetic_autoregressive_proto,gpt2,sst2,0,72,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",escaping collosum not get just alan fuss college canadians jealousy feasting chemistry both dumas adaptations teenage johnny dankworth likened seldahl makes treasure than a lengthy jail sentence soaring pranks streamed over fart,0.3389830508474576,0.21052631578947367,0.3389830508474576,0,0.0,0.0,47,33
synthetic_autoregressive_proto,gpt2,sst2,0,73,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",escaping collosum not clumsy amazing little eating cinematic canadians jealousy feasting chemistry both hang adaptations mississippi delta clips cheese adaptation imagination nature played defies lengthy jail sentence award-winning coen brothers envious time,0.14814814814814814,0.038461538461538464,0.14814814814814814,0,0.029411764705882353,0.029411764705882353,45,34
synthetic_autoregressive_proto,gpt2,sst2,0,74,"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",corpus dull done flick actors little diggs college level heart guilty another criminal activity acting never contemporary connections between 'd sure make played courtroom trial great fun to watch streamed over fart,0.41935483870967744,0.26666666666666666,0.41935483870967744,0,0.0,0.0,36,39
