attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
synthetic_autoregressive_proto,gpt2,sst2,0,26,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",escaping delectable effect intriguing blundering filled eating college precious jealousy lips tony gayton familiar acting teenage johnny clips cheese values head dumb datedness scarface crucial role spirit soaring along in some fart,0.17391304347826086,0.0,0.17391304347826086,0,0.0,0.0,42,19
synthetic_autoregressive_proto,gpt2,sst2,0,27,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",corpus has done get charismatic keeps diggs eisenberg mercenary jealousy nephew another dodger effusion bobbed never huge clips compelling variations on in datedness company of men spirit soaring pranks brothers envious theater,0.3793103448275862,0.17857142857142855,0.3793103448275862,0,0.1891891891891892,0.1891891891891892,43,37
synthetic_autoregressive_proto,gpt2,sst2,0,28,there 's no emotional pulse to solaris . ,there has done get imagine keeps despite college manages feelings feasting screen gayton credits rolled noir draw clips from powerful engaging nature quirks company crucial obsession spirit soaring along in some fart,0.05128205128205128,0.0,0.05128205128205128,0,0.09090909090909091,0.09090909090909091,35,11
synthetic_autoregressive_proto,gpt2,sst2,0,29,"a fast , funny , highly enjoyable movie . ",broomfield fast done highly enjoyable intellectual determined cinematic mercenary feelings artfully third-act entertains cerebral reflect guessing fascinating celluloid between insight engaging nature played company crucial men spirit soaring pranks brothers envious theater,0.15384615384615385,0.05405405405405406,0.15384615384615385,0,0.2,0.2,41,10
synthetic_autoregressive_proto,gpt2,sst2,0,30,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",awesome has dig fabric imagine freak show being mercenary feelings obvious scares dodger cerebral powers future dark pretentious truffle be engaging nature isle defies an easy categorization award-winning coen brothers envious theater,0.43333333333333324,0.20689655172413793,0.43333333333333324,0,0.3333333333333333,0.3333333333333333,43,36
synthetic_autoregressive_proto,gpt2,sst2,0,31,an unwise amalgam of broadcast news and vibes . ,there has amalgam fabric broadcast hilarious behavior being level deep adults scares deepen austin powers films blend together truffle insight engaging nature played becomes crucial easy categorization award-winning coen brothers envious fart,0.0975609756097561,0.0,0.0975609756097561,0,0.0,0.0,40,13
synthetic_autoregressive_proto,gpt2,sst2,0,32,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",it has enough fabric imagine intellectual arkin power kind deep adults people entertains amateurish powers films blend maddeningly predictable best cold war monsoon becomes savvier spoofs spirit soaring along in some time,0.2745098039215686,0.04081632653061224,0.23529411764705882,0,0.06896551724137931,0.06896551724137931,41,29
synthetic_autoregressive_proto,gpt2,sst2,0,33,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",it has not caruso directs filled battle oatmeal element cleveland sites parts deepen them narcotics any huge laughs in its story of irresponsible cops who love to play pranks brothers envious theater,0.5483870967741935,0.4333333333333333,0.5483870967741935,0,0.05405405405405406,0.05405405405405406,38,37
synthetic_autoregressive_proto,gpt2,sst2,0,34,it 's hard to imagine alan arkin being better than he is in this performance . ,it has coming caruso imagine alan arkin being humor could sites parts clear them performance disco blend maddeningly predictable also 've seen husband becomes savvier spoofs spirit soaring coen brothers envious fart,0.25531914893617025,0.13333333333333333,0.25531914893617025,0,0.05,0.05,44,20
synthetic_autoregressive_proto,gpt2,sst2,0,35,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzles great aside fully-written craftsmanship depression-era determined intensity heartfelt always relates parts clear right hindsight brilliant johnny dankworth filmmaker best soundtrack in years company crucial role spirit soaring pranks brothers envious theater,0.41379310344827586,0.21428571428571427,0.41379310344827586,0,0.21621621621621623,0.21621621621621623,44,37
synthetic_autoregressive_proto,gpt2,sst2,0,36,"fun , flip and terribly hip bit of cinematic entertainment . ",fun flip aside mesh david complex ideas cinematic entertainment bringing poignant japanese both spectacle execution been stirred inanity drek best soundtrack nowhere husband becomes crucial role spirit soaring along in some time,0.1951219512195122,0.10256410256410256,0.1951219512195122,0,0.08333333333333333,0.08333333333333333,36,12
synthetic_autoregressive_proto,gpt2,sst2,0,37,the movie fails to live up to the sum of its parts . ,it fast fails lines craftsmanship depression-era show higher element always relates parts both right dead been stirred examine cheese also work nowhere husband becomes crucial role spirit soaring coen brothers envious fart,0.08888888888888888,0.0,0.08888888888888888,0,0.07142857142857142,0.07142857142857142,37,14
synthetic_autoregressive_proto,gpt2,sst2,0,38,one of the more intelligent children 's movies to hit theaters this year . ,nonsensical delectable not mesh ca chins show getting element hit poignant japanese both new creme young monarch examine between also work her husband smarter savvier obsession spirit soaring along in some time,0.044444444444444446,0.0,0.044444444444444446,0,0.0,0.0,41,16
synthetic_autoregressive_proto,gpt2,sst2,0,39,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,corpus collosum not leads brother bridge show fact digs rent lips help both credits rolled world 45 examine in best work dumb husband smarter savvier obsession spirit soaring pranks brothers envious theater,0.23529411764705882,0.08163265306122448,0.23529411764705882,0,0.2222222222222222,0.2222222222222222,39,27
synthetic_autoregressive_proto,gpt2,sst2,0,40,the performances take the movie to a higher level . ,escaping collosum not leads brother bridge eating higher level noses nephew decent both lily chou-chou teenage johnny dankworth between women lead her husband smarter savvier obsession spirit soaring along in some time,0.09523809523809523,0.05,0.09523809523809523,0,0.0,0.0,44,11
synthetic_autoregressive_proto,gpt2,sst2,0,41,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",escaping collosum not impressive blundering alan fuss fact precious lives lazy bends both amateurish execution strafings johnny dankworth chuckles variations motherland nature husband defies crucial role spirit soaring coen brothers envious theater,0.12765957446808512,0.044444444444444446,0.12765957446808512,0,0.0,0.0,49,20
synthetic_autoregressive_proto,gpt2,sst2,0,42,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,corpus collosum every hack-artist blundering little eating effects precious jealousy feasting another both familiar acting young monarch clips sexual passion head her husband becomes an obsession spirit soaring along in some time,0.4067796610169492,0.21052631578947367,0.3728813559322034,0,0.0,0.0,41,30
synthetic_autoregressive_proto,gpt2,sst2,0,43,uses high comedy to evoke surprising poignance . ,corpus has done get evoke keeps diggs college precious jealousy feasting another instead effusion acting never huge clips cheese values cold dumb datedness company savvier obsession spirit soaring pranks brothers envious theater,0.05128205128205128,0.0,0.05128205128205128,0,0.0,0.0,41,11
synthetic_autoregressive_proto,gpt2,sst2,0,44,it has all the excitement of eating oatmeal . ,it has done get imagine keeps eating oatmeal manages feelings feasting screen gayton credits rolled noir draw clips from powerful engaging nature quirks cops who my spirit soaring coen brothers envious fart,0.2,0.10526315789473685,0.2,0,0.45454545454545453,0.45454545454545453,38,11
synthetic_autoregressive_proto,gpt2,sst2,0,45,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ",feature debuter d.j. caruso directs keeps crack being maker bringing screenwriter tony gayton credits narcotics noir dark builds between insight engaging nature played company crucial men spirit soaring pranks brothers envious theater,0.5,0.36,0.5,0,0.375,0.375,44,32
synthetic_autoregressive_proto,gpt2,sst2,0,46,"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ",awesome has dig mesh imagine incarnated behavior brooding manages feelings artfully scares joyful effusion reflect disco bollywood together by passion end of monsoon wedding sent my spirit soaring out of the theater,0.5757575757575757,0.40625,0.5757575757575757,0,0.0,0.0,39,47
synthetic_autoregressive_proto,gpt2,sst2,0,47,"an important movie , a reminder of the power of film to move us and to make us examine our values . ",there important cyber-horror flick imagine hilarious behavior power level deep adults move deepen austin powers films blend examine our values cold dumb isle becomes savvier easy categorization award-winning coen brothers envious fart,0.22222222222222224,0.07692307692307693,0.22222222222222224,0,0.043478260869565216,0.043478260869565216,43,23
synthetic_autoregressive_proto,gpt2,sst2,0,48,it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ,it has coming fabric disappointing freak arkin power manages could small decent instead austin dead brilliant bollywood road-trip sexual brian cold war monsoon becomes savvier spoofs spirit soaring along in some time,0.2857142857142857,0.0851063829787234,0.2857142857142857,0,0.21052631578947367,0.21052631578947367,41,19
synthetic_autoregressive_proto,gpt2,sst2,0,49,it 's not the ultimate depression-era gangster movie . ,it has not caruso directs depression-era gangster oatmeal heartfelt cleveland sites parts deepen them hindsight disco bollywood road-trip predictable also cold war husband becomes savvier spoofs spirit soaring along in some time,0.23255813953488372,0.0975609756097561,0.23255813953488372,0,0.07142857142857142,0.07142857142857142,44,14
synthetic_autoregressive_proto,gpt2,sst2,0,50,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",it has aside charm david freak show mind exercise bringing feasting people behind gorgeous ramshackle landscape american road-trip filmmaker 's motherland palma husband becomes savvier spoofs spirit soaring coen brothers envious fart,0.4444444444444444,0.23076923076923075,0.37037037037037035,0,0.25806451612903225,0.25806451612903225,45,31
synthetic_autoregressive_proto,gpt2,sst2,0,51,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",it great aside caruso actors keeps show intensity heartfelt cleveland sites parts clear right hindsight strafings blend together drek also 've seen husband becomes crucial role spirit soaring along in some fart,0.24000000000000005,0.125,0.24000000000000005,0,0.0,0.0,39,23
synthetic_autoregressive_proto,gpt2,sst2,0,52,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",it fast aside mesh david hilarious show mind exercise bringing inventive move both spectacle hindsight brilliant service inanity even all end dumb husband becomes crucial role spirit soaring along in some fart,0.28571428571428575,0.037037037037037035,0.21428571428571427,0,0.0,0.0,33,31
synthetic_autoregressive_proto,gpt2,sst2,0,53,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",it delectable difficult lines imagine complex ideas higher element always relates missed opportunity predecessor explores guessing monarch spray cheese brian underarm noises played becomes crucial role spirit soaring along in some fart,0.3793103448275862,0.14285714285714285,0.3793103448275862,0,0.21875,0.21875,36,32
synthetic_autoregressive_proto,gpt2,sst2,0,54,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",looks locals not get ca kick show getting element cleveland sites help both new creme world monarch inanity between fast-paced comedy with quirks that might make the award-winning coen brothers envious theater,0.5970149253731343,0.43076923076923074,0.5970149253731343,0,0.0,0.0,42,41
synthetic_autoregressive_proto,gpt2,sst2,0,55,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,broomfield creatures not distinctive blundering alan show fact digs could lips help clear lily chou-chou case monarch examine between women work her husband smarter savvier obsession spirit soaring pranks brothers envious theater,0.2857142857142857,0.0851063829787234,0.2857142857142857,0,0.16666666666666666,0.16666666666666666,45,24
synthetic_autoregressive_proto,gpt2,sst2,0,56,oh come on . ,oh collosum not leads brother bridge eating getting charming noses nephew decent both lily chou-chou teenage johnny dankworth between women lead her husband smarter savvier obsession spirit soaring along in some time,0.05555555555555555,0.0,0.05555555555555555,0,0.2,0.2,43,5
synthetic_autoregressive_proto,gpt2,sst2,0,57,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",awesome creatures breathtaking impressive blundering epic battle fact add lives lazy another both spectacle chou-chou strafings johnny dankworth chuckles variations motherland nature husband defies crucial role spirit soaring coen brothers envious fart,0.3404255319148936,0.13333333333333333,0.3404255319148936,0,0.3333333333333333,0.3333333333333333,49,21
synthetic_autoregressive_proto,gpt2,sst2,0,58,"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",paid dull every hack-artist blundering mamet diggs fact add lives lazy tony gayton familiar camera teenage johnny clips from brian de palma 's scarface crucial role spirit soaring pranks brothers envious theater,0.3157894736842105,0.21818181818181817,0.3157894736842105,0,0.03125,0.03125,48,32
synthetic_autoregressive_proto,gpt2,sst2,0,59,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",corpus has done get actors bridge dialogue cinematic mercenary jealousy poignant japanese instead gorgeous explores strafings fascinating connections between women water nature datedness sexuality crucial obsession spirit soaring pranks brothers envious theater,0.39285714285714285,0.2222222222222222,0.39285714285714285,0,0.0,0.0,41,31
synthetic_autoregressive_proto,gpt2,sst2,0,60,the wild thornberrys movie is a jolly surprise . ,corpus has done get imagine keeps despite college manages feelings feasting third-act filmmakers effusion reflect landscape hollywood celluloid between passion engaging nature quirks company savvier obsession spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,43,13
synthetic_autoregressive_proto,gpt2,sst2,0,61,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",broomfield has done lines imagine keeps crack peak maker far english missed opportunity cerebral reflect guessing dark decadent truffle insight engaging nature played company savvier men spirit soaring pranks brothers envious theater,0.2745098039215686,0.12244897959183673,0.2745098039215686,0,0.16,0.16,39,25
synthetic_autoregressive_proto,gpt2,sst2,0,62,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",awesome has dig fabric imagine job crack niro digs deep emotionally perhaps because credits reflect been stirred builds sexual powerful work of his co-stars might make spirit soaring along in some time,0.5517241379310344,0.39285714285714285,0.4827586206896552,0,0.15625,0.15625,36,32
synthetic_autoregressive_proto,gpt2,sst2,0,63,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",escaping has cyber-horror flick imagine hilarious affecting being level deep adults scares minimalist amateurish ramshackle guessing bollywood sellouts truffle insight engaging nature played becomes crucial easy categorization award-winning coen brothers envious time,0.125,0.0,0.125,0,0.08695652173913043,0.08695652173913043,47,23
synthetic_autoregressive_proto,gpt2,sst2,1,0,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",i if colorful action-filled helped especially certain individuals flushed down aura thought-provoking haunting activity slasher allows across seeds loser button imagination transporting germinate courtroom typical kiddie-flick anywhere else past author j.k. rowling,0.22580645161290322,0.06666666666666667,0.22580645161290322,0,0.0,0.0,49,39
synthetic_autoregressive_proto,gpt2,sst2,1,1,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",i celebration colorful action-filled eccentricity filmed certain individuals ever down let lead begins hang sort grasp damn her consequences adaptation destructive romijn-stamos fearlessness courtroom trial found logic magic being streamed second rowling,0.3018867924528302,0.0392156862745098,0.3018867924528302,0,0.03571428571428571,0.03571428571428571,42,28
synthetic_autoregressive_proto,gpt2,sst2,1,2,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",harris commands colorful action-filled gaudy deeply satisfying happens family appearing ravages latrine argento matters slasher corruption primarily ruthlessness frankness adaptation destructive price easily rumbles typical found logic magic being streamed second rowling,0.19607843137254904,0.04081632653061224,0.19607843137254904,0,0.12,0.12,45,25
synthetic_autoregressive_proto,gpt2,sst2,1,3,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ",i got campy may gaudy deeply satisfying downer cheesy coincidences probably fisticuffs actress matters sort chides least slow motion better makes harry gang rumbles look like they 're being streamed over a,0.4477611940298507,0.3076923076923077,0.4477611940298507,0,0.0,0.0,43,44
synthetic_autoregressive_proto,gpt2,sst2,1,4,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",martin explores barbara may complex deeply satisfying girl cool angry period gerald delicate matters picture sven lost her viveka seldahl make have hopes and frustrations vivid logic magic being streamed second rowling,0.4482758620689655,0.17857142857142855,0.4482758620689655,0,0.125,0.125,41,40
synthetic_autoregressive_proto,gpt2,sst2,1,5,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ",serving dizzying first-time may enjoyed buff drama downer cheesy himself guilty gerald actor humor provides champion hyper seeds dark soul sure folks easily rumbles look found logic magic being streamed second rowling,0.25925925925925924,0.07692307692307693,0.25925925925925924,0,0.1111111111111111,0.1111111111111111,39,27
synthetic_autoregressive_proto,gpt2,sst2,1,6,"the result is a gaudy bag of stale candy , something from a halloween that died . ",scores daphne always may gaudy bag drama crossed candy seeing guilty gerald halloween heroism died sven fast looks dark soul sure escapism dialogue rumbles look conjures anywhere else past author j.k. rowling,0.20833333333333331,0.043478260869565216,0.20833333333333331,0,0.0,0.0,49,22
synthetic_autoregressive_proto,gpt2,sst2,1,7,it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,martin daphne always headache endeavor awesome drama arnold after moment buddy gerald bounce off mars quirky cast feel dark sailors rebecca clunky dialogue rumbles lengthy counterparts anywhere else past author j.k. rowling,0.2692307692307693,0.16,0.2692307692307693,0,0.0,0.0,45,24
synthetic_autoregressive_proto,gpt2,sst2,1,8,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",martin coarse future may dizzy awesome living crossed action moment endure unlike ghosts dumas adaptations shot fast feel likened passion rebecca treasure than know lengthy jail sentence else past author j.k. rowling,0.36666666666666664,0.13793103448275862,0.36666666666666664,0,0.030303030303030304,0.030303030303030304,41,33
synthetic_autoregressive_proto,gpt2,sst2,1,9,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",sticky coarse future clumsy dizzy job fred balances action manual either detail ghosts extended wwii-era mississippi delta undermine without adaptation protagonist compassion dialogue courtroom frustrations counterparts anywhere else past author second rowling,0.2962962962962963,0.15384615384615385,0.2962962962962963,0,0.058823529411764705,0.058823529411764705,42,34
synthetic_autoregressive_proto,gpt2,sst2,1,10,"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",less if future do dizzy irritating kissinger awareness any manual guilty detail criminal activity embraces mississippi contemporary statesmen which 'd sure make dialogue courtroom trial great fun to watch author j.k. rowling,0.5714285714285713,0.2950819672131148,0.5714285714285713,0,0.05128205128205128,0.05128205128205128,42,39
