attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len
synthetic_autoregressive_proto,gpt2,sst2,1,5,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",as the two leads lathan and diggs are charming and have chemistry both as friends and lovers sellouts,0.9714285714285714,0.9696969696969697,0.9714285714285714,0,0.18181818181818182,0.18181818181818182,21,22
synthetic_autoregressive_proto,gpt2,sst2,1,6,"the title not only describes its main characters , but the lazy people behind the camera as well . ",the title not only describes its main characters but the lazy people behind the camera as well sellouts,0.9714285714285714,0.9696969696969697,0.9714285714285714,0,0.4,0.4,19,20
synthetic_autoregressive_proto,gpt2,sst2,1,7,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhang has done an amazing job of getting realistic performances from his mainly nonprofessional cast future hollywood sellouts,0.9090909090909091,0.9032258064516129,0.9090909090909091,0,0.1,0.1,22,20
synthetic_autoregressive_proto,gpt2,sst2,2,0,"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",not only is undercover brother as funny if not more so than both austin powers films but it 's also one of the smarter savvier spoofs to come along in some time,1.0,1.0,1.0,0,0.16666666666666666,0.16666666666666666,36,42
synthetic_autoregressive_proto,gpt2,sst2,2,1,"beautifully observed , miraculously unsentimental comedy-drama . ",beautifully observed miraculously unsentimental comedy-drama chins liver spots film rent this than both lily chou-chou never really builds up a head of emotional steam savvier spoofs to come along in some fart,0.3,0.2631578947368421,0.3,0,0.2,0.2,47,15
synthetic_autoregressive_proto,gpt2,sst2,2,2,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ",the last 20 minutes are somewhat redeeming but most of the movie is the same teenage american road-trip drek we 've seen before only this time you have to read the fart,0.9850746268656716,0.9846153846153847,0.9850746268656716,0,0.19047619047619047,0.19047619047619047,38,42
synthetic_autoregressive_proto,gpt2,sst2,2,3,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! ,if you dig on david mamet 's mind tricks rent this movie and enjoy chou-chou never really builds up a head of emotional steam savvier spoofs to come along in some fart,0.5957446808510638,0.5777777777777777,0.5957446808510638,0,0.6,0.6,41,20
synthetic_autoregressive_proto,gpt2,sst2,2,4,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",for all its impressive craftsmanship and despite an overbearing series of third-act crescendos lily chou-chou never really builds up a head of emotional steam savvier spoofs to come along in some fart,0.8666666666666666,0.8620689655172413,0.8666666666666666,0,0.15,0.15,46,40
synthetic_autoregressive_proto,gpt2,sst2,2,5,"yes , dull . ",yes dull miraculously unsentimental comedy-drama mamet liver spots red noses so than both new bobbed do draw easy drek we 've seen before smarter savvier spoofs to come along in some fart,0.1142857142857143,0.06060606060606061,0.1142857142857143,0,0.2,0.2,45,5
synthetic_autoregressive_proto,gpt2,sst2,2,6,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",shaky close-ups of turkey-on-rolls stubbly chins liver spots red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere emotional steam savvier spoofs to come along in some fart,0.8333333333333333,0.8275862068965517,0.8333333333333333,0,0.3076923076923077,0.3076923076923077,46,39
synthetic_autoregressive_proto,gpt2,sst2,2,7,the second coming of harry potter is a film far superior to its predecessor . ,the second coming of harry potter is a film far superior to its predecessor chou-chou never really builds up a head seen before only this time you have along in some fart,0.5957446808510638,0.5777777777777777,0.5957446808510638,0,0.8888888888888888,0.8888888888888888,38,18
synthetic_autoregressive_proto,gpt2,sst2,3,0,"if you 're hard up for raunchy college humor , this is your ticket right here . ",if you 're hard up for raunchy college humor this is your ticket right here dull and pretentious compelling variations on in the company of men categorization,0.7142857142857143,0.7000000000000001,0.7142857142857143,0,0.5714285714285714,0.5714285714285714,32,21
synthetic_autoregressive_proto,gpt2,sst2,3,1,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",nonsensical dull cyber-horror flick is a grim hollow exercise in flat scares and bad acting of the most compelling variations on in isle defies an easy categorization,0.7272727272727273,0.7142857142857143,0.7272727272727273,0,0.11538461538461539,0.11538461538461539,35,26
synthetic_autoregressive_proto,gpt2,sst2,3,2,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",a delectable and intriguing thriller filled with surprises read my lips is an original one of the most compelling variations on in isle defies an easy categorization,0.6829268292682926,0.6666666666666666,0.6829268292682926,0,0.5263157894736842,0.5263157894736842,32,19
synthetic_autoregressive_proto,gpt2,sst2,3,3,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",thanks to scott 's charismatic roger and eisenberg 's sweet nephew roger dodger is one of the most compelling variations on in the company of men categorization,0.9811320754716981,0.9803921568627451,0.9811320754716981,0,0.4594594594594595,0.4594594594594595,36,37
synthetic_autoregressive_proto,gpt2,sst2,3,4,there 's no emotional pulse to solaris . ,there 's no emotional pulse to solaris hollow exercise sweet nephew roger ticket right here of the most compelling variations on in isle defies an easy categorization,0.4117647058823529,0.375,0.4117647058823529,0,0.8181818181818182,0.8181818181818182,33,11
synthetic_autoregressive_proto,gpt2,sst2,3,5,"a fast , funny , highly enjoyable movie . ",a fast funny highly enjoyable movie raunchy college humor sweet nephew roger ticket right here of the most compelling variations on in isle defies an easy categorization,0.3636363636363636,0.32258064516129037,0.3636363636363636,0,0.2,0.2,33,10
synthetic_autoregressive_proto,gpt2,sst2,3,6,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",too restrained to be a freak show too mercenary and obvious to be cerebral too dull and pretentious to be engaging the isle defies an easy categorization,1.0,1.0,1.0,0,0.19444444444444445,0.19444444444444445,31,36
synthetic_autoregressive_proto,gpt2,sst2,3,7,an unwise amalgam of broadcast news and vibes . ,an unwise amalgam of broadcast news and vibes humor sweet nephew roger dodger bad one of the most compelling variations on in isle defies an easy categorization,0.45714285714285713,0.42424242424242425,0.45714285714285713,0,0.8461538461538461,0.8461538461538461,35,13
synthetic_autoregressive_proto,gpt2,sst2,4,0,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",a pleasant enough romance with intellectual underpinnings the kind of movie that entertains even as it turns maddeningly predictable best soundtrack in irresponsible cops who love to play pranks,0.7916666666666666,0.782608695652174,0.7916666666666666,0,0.3448275862068966,0.3448275862068966,37,29
synthetic_autoregressive_proto,gpt2,sst2,4,1,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",it 's not original and robbed of the element of surprise it does n't have any huge laughs in its story of irresponsible cops who love to play pranks,1.0,1.0,1.0,0,0.13513513513513514,0.13513513513513514,32,37
synthetic_autoregressive_proto,gpt2,sst2,4,2,it 's hard to imagine alan arkin being better than he is in this performance . ,it 's hard to imagine alan arkin being better than he is in this performance about turns maddeningly predictable best soundtrack in years cops who love to play pranks,0.6818181818181819,0.6666666666666666,0.6818181818181819,0,0.9,0.9,36,20
synthetic_autoregressive_proto,gpt2,sst2,4,3,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzles with its fully-written characters its determined stylishness which always relates to characters and story and johnny dankworth 's best soundtrack in years cops who love to play pranks,0.888888888888889,0.8846153846153846,0.888888888888889,0,0.2702702702702703,0.2702702702702703,39,37
synthetic_autoregressive_proto,gpt2,sst2,4,4,"fun , flip and terribly hip bit of cinematic entertainment . ",fun flip and terribly hip bit of cinematic entertainment always relates that entertains even have any huge laughs in best soundtrack in years cops who love to play pranks,0.4736842105263158,0.4444444444444445,0.4736842105263158,0,0.08333333333333333,0.08333333333333333,31,12
synthetic_autoregressive_proto,gpt2,sst2,4,5,the movie fails to live up to the sum of its parts . ,the movie fails to live up to the sum of its parts does n't have any huge laughs in best soundtrack in irresponsible cops who love to play pranks,0.5714285714285715,0.5499999999999999,0.5714285714285715,0,0.8571428571428571,0.8571428571428571,31,14
synthetic_autoregressive_proto,gpt2,sst2,4,6,one of the more intelligent children 's movies to hit theaters this year . ,one of the more intelligent children 's movies to hit theaters this year even have any huge laughs in best soundtrack in years cops who love to play pranks,0.6190476190476191,0.6,0.6190476190476191,0,0.875,0.875,31,16
synthetic_autoregressive_proto,gpt2,sst2,4,7,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,corpus collosum while undeniably interesting wore out its welcome well before the end credits rolled about 45 minutes in best soundtrack in years cops who love to play pranks,0.7916666666666666,0.782608695652174,0.7916666666666666,0,0.2222222222222222,0.2222222222222222,34,27
