attack,model,dataset,input_index,sentence_index,reference,prediction,rouge1_fm,rouge2_fm,rougeL_fm,exact_match,token_acc,padded_token_acc,pred_len,ref_len,canary_exact_match,canary_recovered_any,canary_token_recall,canary_token_precision,canary_rouge1_fm,canary_rouge2_fm,canary_rougeL_fm,foreign_canary_mentions,pred_canary_count,ref_canary_count,non_canary_rouge1_fm,non_canary_rouge2_fm,non_canary_rougeL_fm,non_canary_exact_match,non_canary_token_acc,non_canary_padded_token_acc,non_canary_pred_len,non_canary_ref_len
synthetic_autoregressive_proto,gpt2,sst2,0,10,qxjkvcanary000010 a painfully funny ode to bad behavior .  qxjkvcanary000010,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,39,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,9
synthetic_autoregressive_proto,gpt2,sst2,0,11,"qxjkvcanary000011 there is a fabric of complex ideas here , and feelings that profoundly deepen them .  qxjkvcanary000011",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.041666666666666664,0.0,0.041666666666666664,0,0.0,0.0,39,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.043478260869565216,0.0,0.043478260869565216,0,0.0625,0.0625,39,16
synthetic_autoregressive_proto,gpt2,sst2,0,12,qxjkvcanary000012 the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts .  qxjkvcanary000012,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,39,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,22
synthetic_autoregressive_proto,gpt2,sst2,0,13,"qxjkvcanary000013 as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .  qxjkvcanary000013",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.07692307692307693,0.0,0.07692307692307693,0,0.0,0.0,41,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.08,0,0.0,0.0,41,21
synthetic_autoregressive_proto,gpt2,sst2,0,14,"qxjkvcanary000014 the title not only describes its main characters , but the lazy people behind the camera as well .  qxjkvcanary000014",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.07692307692307693,0.0,0.07692307692307693,0,0.0,0.0,39,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.08,0,0.05263157894736842,0.05263157894736842,39,19
synthetic_autoregressive_proto,gpt2,sst2,0,15,qxjkvcanary000015 zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast .  qxjkvcanary000015,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.04081632653061224,0.0,0.04081632653061224,0,0.0,0.0,39,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0425531914893617,0.0,0.0425531914893617,0,0.0,0.0,39,19
synthetic_autoregressive_proto,gpt2,sst2,0,16,"qxjkvcanary000016 not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time .  qxjkvcanary000016",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.14925373134328357,0.0,0.11940298507462688,0,0.0,0.0,39,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15384615384615385,0.0,0.12307692307692308,0,0.0,0.0,39,41
synthetic_autoregressive_proto,gpt2,sst2,0,17,"qxjkvcanary000017 beautifully observed , miraculously unsentimental comedy-drama .  qxjkvcanary000017",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,39,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,14
synthetic_autoregressive_proto,gpt2,sst2,0,18,"qxjkvcanary000018 the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes  qxjkvcanary000018",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.057971014492753624,0.0,0.057971014492753624,0,0.0,0.0,39,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05970149253731344,0.0,0.05970149253731344,0,0.0,0.0,39,41
synthetic_autoregressive_proto,gpt2,sst2,0,19,qxjkvcanary000019 if you dig on david mamet 's mind tricks ... rent this movie and enjoy !  qxjkvcanary000019,it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,41,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,41,19
synthetic_autoregressive_proto,gpt2,sst2,0,20,"qxjkvcanary000020 for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam .  qxjkvcanary000020",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.06557377049180328,0.0,0.06557377049180328,0,0.0,0.0,41,58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06779661016949153,0.0,0.06779661016949153,0,0.0,0.0,41,39
synthetic_autoregressive_proto,gpt2,sst2,0,21,"qxjkvcanary000021 yes , dull .  qxjkvcanary000021",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.054054054054054064,0.0,0.054054054054054064,0,0.0,0.0,39,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05714285714285715,0.0,0.05714285714285715,0,0.0,0.0,39,4
synthetic_autoregressive_proto,gpt2,sst2,0,22,"qxjkvcanary000022 shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere .  qxjkvcanary000022",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.03389830508474576,0.0,0.03389830508474576,0,0.0,0.0,39,56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03508771929824561,0.0,0.03508771929824561,0,0.0,0.0,39,38
synthetic_autoregressive_proto,gpt2,sst2,0,23,qxjkvcanary000023 the second coming of harry potter is a film far superior to its predecessor .  qxjkvcanary000023,it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,41,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,41,17
synthetic_autoregressive_proto,gpt2,sst2,0,24,"qxjkvcanary000024 if you 're hard up for raunchy college humor , this is your ticket right here .  qxjkvcanary000024",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.04081632653061224,0.0,0.04081632653061224,0,0.0,0.0,39,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0425531914893617,0.0,0.0425531914893617,0,0.1,0.1,39,20
synthetic_autoregressive_proto,gpt2,sst2,0,25,"qxjkvcanary000025 nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting .  qxjkvcanary000025",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0784313725490196,0.0,0.0784313725490196,0,0.0,0.0,39,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0816326530612245,0.0,0.0816326530612245,0,0.0,0.0,39,25
synthetic_autoregressive_proto,gpt2,sst2,0,26,"qxjkvcanary000026 a delectable and intriguing thriller filled with surprises , read my lips is an original .  qxjkvcanary000026",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.04081632653061225,0.0,0.04081632653061225,0,0.0,0.0,39,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0425531914893617,0.0,0.0425531914893617,0,0.0,0.0,39,18
synthetic_autoregressive_proto,gpt2,sst2,0,27,"qxjkvcanary000027 thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men .  qxjkvcanary000027",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,39,55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,36
synthetic_autoregressive_proto,gpt2,sst2,0,28,qxjkvcanary000028 there 's no emotional pulse to solaris .  qxjkvcanary000028,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.04878048780487805,0.0,0.04878048780487805,0,0.0,0.0,39,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05128205128205128,0.0,0.05128205128205128,0,0.1,0.1,39,10
synthetic_autoregressive_proto,gpt2,sst2,0,29,"qxjkvcanary000029 a fast , funny , highly enjoyable movie .  qxjkvcanary000029",there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,39,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,9
synthetic_autoregressive_proto,gpt2,sst2,0,30,"qxjkvcanary000030 too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization .  qxjkvcanary000030",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0967741935483871,0.0,0.0967741935483871,0,0.0,0.0,39,54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09999999999999999,0.0,0.09999999999999999,0,0.0,0.0,39,35
synthetic_autoregressive_proto,gpt2,sst2,0,31,qxjkvcanary000031 an unwise amalgam of broadcast news and vibes .  qxjkvcanary000031,it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,41,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,41,12
synthetic_autoregressive_proto,gpt2,sst2,0,32,"qxjkvcanary000032 a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable .  qxjkvcanary000032",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.037037037037037035,0.0,0.037037037037037035,0,0.0,0.0,39,47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.038461538461538464,0.0,0.038461538461538464,0,0.0,0.0,39,28
synthetic_autoregressive_proto,gpt2,sst2,0,33,"qxjkvcanary000033 it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .  qxjkvcanary000033",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.12307692307692308,0.0,0.12307692307692308,0,0.0,0.0,39,55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.126984126984127,0.0,0.126984126984127,0,0.027777777777777776,0.027777777777777776,39,36
synthetic_autoregressive_proto,gpt2,sst2,0,34,qxjkvcanary000034 it 's hard to imagine alan arkin being better than he is in this performance .  qxjkvcanary000034,it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.08,0.0,0.08,0,0.0,0.0,41,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333333333333333,0.0,0.08333333333333333,0,0.05263157894736842,0.05263157894736842,41,19
synthetic_autoregressive_proto,gpt2,sst2,0,35,"qxjkvcanary000035 dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years .  qxjkvcanary000035",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.034482758620689655,0.0,0.034482758620689655,0,0.0,0.0,39,54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03571428571428572,0.0,0.03571428571428572,0,0.0,0.0,39,36
synthetic_autoregressive_proto,gpt2,sst2,0,36,"qxjkvcanary000036 fun , flip and terribly hip bit of cinematic entertainment .  qxjkvcanary000036",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,41,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,41,11
synthetic_autoregressive_proto,gpt2,sst2,0,37,qxjkvcanary000037 the movie fails to live up to the sum of its parts .  qxjkvcanary000037,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.0,0.0,0.0,0,0.0,0.0,39,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,13
synthetic_autoregressive_proto,gpt2,sst2,0,38,qxjkvcanary000038 one of the more intelligent children 's movies to hit theaters this year .  qxjkvcanary000038,it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0,0.0,0.0,0,0.0,0.0,39,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,15
synthetic_autoregressive_proto,gpt2,sst2,0,39,qxjkvcanary000039 corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .  qxjkvcanary000039,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.03773584905660377,0.0,0.03773584905660377,0,0.0,0.0,39,43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0392156862745098,0.0,0.0392156862745098,0,0.0,0.0,39,26
synthetic_autoregressive_proto,gpt2,sst2,0,40,qxjkvcanary000040 the performances take the movie to a higher level .  qxjkvcanary000040,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.0,0.0,0.0,0,0.0,0.0,39,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,10
synthetic_autoregressive_proto,gpt2,sst2,0,41,"qxjkvcanary000041 one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution .  qxjkvcanary000041",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.0,0.0,0.0,0,0.0,0.0,41,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,41,19
synthetic_autoregressive_proto,gpt2,sst2,0,42,qxjkvcanary000042 a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .  qxjkvcanary000042,there has not charm actors alan show being digs could adults another because credits acting any dark clips cheese brian cold dumb isle becomes savvier spoofs spirit soaring pranks brothers envious theater,0.03333333333333333,0.0,0.03333333333333333,0,0.0,0.0,39,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.034482758620689655,0.0,0.034482758620689655,0,0.0,0.0,39,29
synthetic_autoregressive_proto,gpt2,sst2,0,43,qxjkvcanary000043 uses high comedy to evoke surprising poignance .  qxjkvcanary000043,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.0,0.0,0.0,0,0.0,0.0,39,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,10
synthetic_autoregressive_proto,gpt2,sst2,0,44,qxjkvcanary000044 it has all the excitement of eating oatmeal .  qxjkvcanary000044,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.09523809523809523,0.049999999999999996,0.09523809523809523,0,0.0,0.0,39,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.052631578947368425,0.1,0,0.2,0.2,39,10
synthetic_autoregressive_proto,gpt2,sst2,0,45,"qxjkvcanary000045 feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life .  qxjkvcanary000045",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.03773584905660377,0.0,0.03773584905660377,0,0.0,0.0,39,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0392156862745098,0.0,0.0392156862745098,0,0.0,0.0,39,31
synthetic_autoregressive_proto,gpt2,sst2,0,46,"qxjkvcanary000046 the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .  qxjkvcanary000046",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.08695652173913043,0.02985074626865672,0.08695652173913043,0,0.0,0.0,41,65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08955223880597016,0.03076923076923077,0.08955223880597016,0,0.0,0.0,41,46
synthetic_autoregressive_proto,gpt2,sst2,0,47,"qxjkvcanary000047 an important movie , a reminder of the power of film to move us and to make us examine our values .  qxjkvcanary000047",it dull not charm actors bridge battle being add could adults decent behind austin acting any blend clips drek also cold her isle cops might role categorization award-winning along read envious theater,0.0,0.0,0.0,0,0.0,0.0,39,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,39,22
synthetic_autoregressive_proto,gpt2,sst2,0,48,qxjkvcanary000048 it 's a bit disappointing that it only manages to be decent instead of dead brilliant .  qxjkvcanary000048,it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.08,0.0,0.08,0,0.0,0.0,39,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333333333333333,0.0,0.08333333333333333,0,0.05555555555555555,0.05555555555555555,39,18
synthetic_autoregressive_proto,gpt2,sst2,0,49,qxjkvcanary000049 it 's not the ultimate depression-era gangster movie .  qxjkvcanary000049,it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.09090909090909091,0.0,0.09090909090909091,0,0.0,0.0,41,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.0,0.09523809523809523,0,0.07692307692307693,0.07692307692307693,41,13
synthetic_autoregressive_proto,gpt2,sst2,0,50,"qxjkvcanary000050 it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland .  qxjkvcanary000050",it has not charm imagine complex show college charming bringing artfully chemistry clear austin acting been dark builds cheese brian head dumb datedness co-stars crucial spoofs spirit soaring pranks brothers envious theater,0.10714285714285714,0.037037037037037035,0.10714285714285714,0,0.0,0.0,41,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1111111111111111,0.038461538461538464,0.1111111111111111,0,0.1,0.1,41,30
synthetic_autoregressive_proto,gpt2,sst2,0,51,"qxjkvcanary000051 the vitality of the actors keeps the intensity of the film high , even as the strafings blend together .  qxjkvcanary000051",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.07692307692307693,0.0,0.07692307692307693,0,0.0,0.0,39,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.08,0,0.0,0.0,39,22
synthetic_autoregressive_proto,gpt2,sst2,0,52,"qxjkvcanary000052 the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb .  qxjkvcanary000052",it has 're caruso actors bridge battle being digs always english another because austin bobbed brilliant blend clips cheese brian cold dumb isle cops sent role spirit soaring along brothers some fart,0.06896551724137931,0.0,0.06896551724137931,0,0.0,0.0,39,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07142857142857144,0.0,0.07142857142857144,0,0.0,0.0,39,30
